order_id,product_id,quantity,item_price
9353,149,1,26031
9354,155,3,25692
9354,66,1,39463
9355,18,1,46569
9355,82,3,18227
9356,92,1,36353
9356,94,1,42657
9356,188,1,8169
9357,22,2,14482
9357,142,1,41435
9357,172,2,37054
9358,188,3,8169
9358,17,1,4684
9359,10,2,36300
9359,44,1,46706
9359,5,1,31251
9360,135,3,38490
9361,145,3,10776
9361,115,3,36220
9362,86,1,38735
9362,93,2,41514
9363,112,1,34685
9364,189,2,9595
9364,9,1,10675
9365,12,2,32185
9365,57,3,31347
9366,71,1,28021
9366,186,2,27660
9366,117,2,10724
9367,13,3,28667
9367,169,1,30307
9368,48,2,33786
9368,9,3,10675
9368,139,3,33667
9369,92,1,36353
9370,140,1,26329
9371,171,2,32522
9371,159,2,39179
9372,43,2,41763
9372,53,1,4686
9372,194,1,5942
9373,18,2,46569
9373,61,3,37123
9374,53,3,4686
9374,184,3,28032
9374,15,1,43933
9375,150,3,42928
9376,83,3,18384
9376,95,2,26221
9377,182,1,24420
9377,85,1,18962
9377,131,2,36346
9378,79,3,36689
9378,79,3,36689
9378,91,3,20961
9379,91,1,20961
9379,44,1,46706
9379,143,3,17709
9380,118,1,17388
9381,31,3,45422
9381,110,3,32573
9382,99,1,33835
9382,92,3,36353
9383,159,2,39179
9384,97,3,42480
9385,167,2,33041
9385,165,1,14483
9386,190,2,30245
9387,70,1,16567
9388,46,1,37216
9389,9,3,10675
9389,70,2,16567
9390,121,1,3739
9390,156,1,48981
9391,137,2,46294
9391,139,2,33667
9391,46,3,37216
9392,145,1,10776
9393,102,2,4749
9393,28,3,39563
9393,87,1,21455
9394,65,3,42625
9394,24,1,20485
9394,10,1,36300
9395,158,2,45503
9396,65,2,42625
9397,146,2,49725
9397,10,2,36300
9397,25,2,22489
9398,62,1,18175
9398,31,1,45422
9398,51,2,5628
9399,21,2,34297
9400,70,3,16567
9400,75,3,2188
9401,180,3,48059
9401,79,1,36689
9401,15,2,43933
9402,33,3,4436
9403,146,3,49725
9403,12,1,32185
9403,58,2,14936
9404,44,2,46706
9404,145,2,10776
9405,35,1,27628
9405,158,1,45503
9405,124,3,15547
9406,164,1,20609
9406,29,2,35010
9407,102,3,4749
9407,195,2,30134
9407,68,2,48501
9408,114,1,45820
9408,185,2,5287
9408,56,3,24140
9409,162,1,37448
9410,24,2,20485
9410,189,3,9595
9411,165,3,14483
9411,134,3,13986
9411,164,3,20609
9412,80,2,39218
9412,87,3,21455
9412,82,1,18227
9413,58,1,14936
9413,100,1,47667
9414,97,2,42480
9414,89,1,21699
9415,70,3,16567
9416,98,2,21534
9416,1,2,28767
9416,183,1,42621
9417,185,1,5287
9417,174,3,5390
9418,131,2,36346
9418,119,3,15980
9418,67,1,19673
9419,33,1,4436
9419,175,1,317
9420,60,2,40975
9420,28,2,39563
9420,62,1,18175
9421,59,1,21744
9421,109,1,22816
9422,74,2,19705
9422,59,1,21744
9422,161,2,3863
9423,9,1,10675
9424,70,1,16567
9424,63,3,32065
9424,182,1,24420
9425,71,1,28021
9425,190,1,30245
9425,52,3,30622
9426,119,3,15980
9426,129,3,32558
9427,20,3,9571
9428,109,3,22816
9428,55,3,18401
9428,173,2,44014
9429,61,1,37123
9429,181,2,6672
9429,9,3,10675
9430,161,3,3863
9430,135,1,38490
9431,154,2,7685
9431,170,3,39740
9432,1,2,28767
9432,185,1,5287
9432,142,3,41435
9433,108,3,5618
9434,36,3,14026
9434,142,1,41435
9434,94,1,42657
9435,155,1,25692
9435,140,3,26329
9435,59,3,21744
9436,37,2,45407
9437,163,3,14508
9438,168,1,47483
9439,106,3,6320
9439,40,3,38128
9439,59,2,21744
9440,171,2,32522
9441,88,1,8420
9441,89,3,21699
9441,154,2,7685
9442,52,1,30622
9442,52,2,30622
9442,35,3,27628
9443,25,1,22489
9443,86,2,38735
9444,116,1,13882
9444,19,2,40133
9444,132,3,2929
9445,78,2,29573
9445,42,2,8631
9446,171,1,32522
9446,22,2,14482
9447,177,3,1034
9447,91,2,20961
9447,145,3,10776
9448,140,3,26329
9448,23,3,32445
9449,96,3,21704
9449,189,1,9595
9450,190,2,30245
9450,198,2,4447
9451,20,3,9571
9451,86,1,38735
9451,74,3,19705
9452,14,1,10774
9453,109,1,22816
9453,173,3,44014
9453,81,3,20884
9454,82,2,18227
9454,180,3,48059
9454,26,2,45130
9455,101,3,32850
9455,143,2,17709
9455,131,1,36346
9456,48,1,33786
9456,90,1,24471
9456,121,3,3739
9457,7,1,13260
9458,141,2,10278
9459,56,3,24140
9460,131,3,36346
9460,84,2,46587
9461,52,2,30622
9461,192,3,31528
9462,99,1,33835
9462,82,2,18227
9463,9,2,10675
9463,54,3,25831
9463,139,2,33667
9464,87,3,21455
9464,59,1,21744
9464,66,3,39463
9465,77,1,30770
9465,40,2,38128
9465,86,3,38735
9466,42,3,8631
9466,40,1,38128
9467,198,3,4447
9468,132,3,2929
9469,166,1,22184
9469,12,3,32185
9470,90,2,24471
9470,136,3,768
9470,61,2,37123
9471,49,1,25475
9471,115,3,36220
9471,15,3,43933
9472,151,2,29899
9473,102,2,4749
9473,16,2,23458
9473,4,1,1374
9474,66,2,39463
9475,81,1,20884
9476,38,3,20782
9476,1,3,28767
9477,175,1,317
9478,120,2,42554
9478,174,3,5390
9478,158,2,45503
9479,46,1,37216
9479,186,3,27660
9480,76,3,5458
9480,129,3,32558
9480,93,2,41514
9481,180,1,48059
9482,46,3,37216
9482,70,3,16567
9483,153,1,13708
9483,17,1,4684
9484,159,3,39179
9484,200,1,26353
9484,189,2,9595
9485,153,2,13708
9485,118,3,17388
9485,178,3,300
9486,15,1,43933
9487,37,2,45407
9488,143,1,17709
9489,125,1,9322
9490,154,3,7685
9491,121,2,3739
9491,162,3,37448
9491,23,3,32445
9492,68,2,48501
9492,97,1,42480
9493,150,1,42928
9493,96,2,21704
9493,169,2,30307
9494,53,2,4686
9495,24,1,20485
9495,24,1,20485
9495,39,3,18684
9496,108,1,5618
9496,158,2,45503
9496,155,3,25692
9497,192,1,31528
9498,46,1,37216
9498,175,3,317
9498,163,1,14508
9499,144,2,33781
9499,42,1,8631
9499,156,3,48981
9500,194,1,5942
9500,104,2,34560
9501,79,1,36689
9501,122,1,31671
9502,179,1,29467
9502,159,1,39179
9503,29,2,35010
9503,128,1,1561
9504,11,2,15225
9504,73,3,13685
9505,85,1,18962
9505,128,3,1561
9505,41,3,46065
9506,200,2,26353
9507,57,2,31347
9508,103,3,10233
9508,150,3,42928
9508,64,3,39934
9509,189,3,9595
9509,13,2,28667
9509,11,3,15225
9510,196,3,17999
9510,97,2,42480
9510,4,3,1374
9511,115,1,36220
9512,90,3,24471
9512,43,3,41763
9512,47,3,1571
9513,57,1,31347
9513,177,2,1034
9513,133,2,38944
9514,28,3,39563
9515,107,3,23701
9516,53,2,4686
9516,139,2,33667
9516,131,2,36346
9517,44,3,46706
9518,193,2,1240
9518,6,2,18053
9518,75,2,2188
9519,50,1,41168
9519,29,1,35010
9519,49,1,25475
9520,146,1,49725
9520,138,3,38414
9520,108,2,5618
9521,138,2,38414
9521,107,1,23701
9521,82,1,18227
9522,37,3,45407
9522,41,1,46065
9523,50,3,41168
9523,59,2,21744
9524,122,2,31671
9525,181,2,6672
9526,53,1,4686
9526,7,2,13260
9527,124,3,15547
9527,38,3,20782
9527,105,2,47083
9528,54,2,25831
9528,66,3,39463
9529,188,1,8169
9529,52,2,30622
9529,79,3,36689
9530,133,3,38944
9530,67,1,19673
9530,105,3,47083
9531,142,1,41435
9531,125,1,9322
9532,142,3,41435
9532,9,2,10675
9532,178,2,300
9533,49,1,25475
9533,55,2,18401
9533,68,2,48501
9534,115,2,36220
9534,50,2,41168
9535,124,2,15547
9536,191,2,8185
9536,151,1,29899
9537,89,1,21699
9537,101,2,32850
9537,111,3,36024
9538,35,3,27628
9538,126,1,21464
9539,118,1,17388
9539,34,1,29599
9539,5,1,31251
9540,183,1,42621
9540,30,1,22654
9540,79,3,36689
9541,41,2,46065
9542,156,3,48981
9543,173,1,44014
9543,199,1,14421
9544,182,2,24420
9544,82,3,18227
9545,14,1,10774
9546,88,2,8420
9546,176,3,40884
9547,26,1,45130
9547,140,1,26329
9548,118,2,17388
9548,10,2,36300
9549,65,1,42625
9550,65,1,42625
9550,37,3,45407
9551,196,3,17999
9552,197,3,46363
9552,65,3,42625
9553,98,2,21534
9554,95,1,26221
9554,92,3,36353
9555,133,3,38944
9556,140,2,26329
9556,134,1,13986
9557,189,1,9595
9557,4,1,1374
9557,195,3,30134
9558,107,3,23701
9558,29,3,35010
9558,123,1,3064
9559,149,3,26031
9559,19,2,40133
9560,194,1,5942
9561,152,1,29499
9561,192,3,31528
9561,20,2,9571
9562,119,3,15980
9562,56,3,24140
9562,154,3,7685
9563,133,3,38944
9563,145,3,10776
9563,44,1,46706
9564,158,2,45503
9564,66,1,39463
9564,87,1,21455
9565,6,1,18053
9565,55,3,18401
9566,175,3,317
9566,83,1,18384
9566,108,2,5618
9567,177,1,1034
9568,154,3,7685
9568,159,3,39179
9569,50,3,41168
9570,53,1,4686
9570,138,3,38414
9571,73,1,13685
9572,71,1,28021
9573,119,2,15980
9573,4,2,1374
9573,99,1,33835
9574,67,1,19673
9574,92,1,36353
9575,127,2,49842
9576,81,3,20884
9576,160,2,23954
9577,194,2,5942
9578,38,3,20782
9579,194,3,5942
9579,37,1,45407
9579,117,1,10724
9580,175,3,317
9580,74,3,19705
9580,70,2,16567
9581,81,3,20884
9581,67,1,19673
9581,8,1,32892
9582,88,2,8420
9582,2,2,10198
9583,177,3,1034
9583,190,3,30245
9584,73,1,13685
9584,87,1,21455
9584,37,1,45407
9585,176,1,40884
9585,41,3,46065
9585,82,3,18227
9586,85,2,18962
9587,106,3,6320
9587,151,1,29899
9588,174,3,5390
9588,188,3,8169
9588,115,3,36220
9589,198,3,4447
9589,173,1,44014
9589,65,3,42625
9590,137,1,46294
9591,180,1,48059
9591,168,2,47483
9591,140,2,26329
9592,32,2,24519
9593,85,3,18962
9594,49,2,25475
9594,97,1,42480
9594,114,1,45820
9595,83,2,18384
9596,130,2,44185
9596,124,1,15547
9596,108,3,5618
9597,16,1,23458
9598,92,3,36353
9598,79,2,36689
9599,128,1,1561
9599,39,1,18684
9599,165,2,14483
9600,48,2,33786
9601,72,1,19841
9601,66,1,39463
9602,186,2,27660
9602,74,1,19705
9602,126,3,21464
9603,40,2,38128
9603,62,1,18175
9604,38,2,20782
9604,41,3,46065
9604,154,3,7685
9605,67,3,19673
9605,195,1,30134
9606,72,1,19841
9607,170,2,39740
9607,29,2,35010
9608,101,2,32850
9609,155,3,25692
9610,36,2,14026
9610,180,3,48059
9610,130,3,44185
9611,133,3,38944
9612,10,3,36300
9612,130,2,44185
9613,168,1,47483
9613,170,2,39740
9614,74,2,19705
9614,91,3,20961
9614,154,2,7685
9615,186,2,27660
9615,16,3,23458
9615,198,1,4447
9616,86,3,38735
9616,85,1,18962
9617,83,2,18384
9617,25,3,22489
9617,2,1,10198
9618,120,1,42554
9618,146,2,49725
9618,6,1,18053
9619,11,3,15225
9619,58,3,14936
9620,76,3,5458
9620,33,3,4436
9621,166,3,22184
9621,199,1,14421
9621,181,1,6672
9622,30,1,22654
9623,98,1,21534
9623,17,1,4684
9624,197,2,46363
9625,153,2,13708
9625,171,1,32522
9626,35,1,27628
9627,66,2,39463
9627,109,2,22816
9627,45,1,16624
9628,136,3,768
9629,2,3,10198
9629,115,2,36220
9630,83,1,18384
9631,21,3,34297
9631,61,3,37123
9632,33,2,4436
9632,60,1,40975
9632,71,1,28021
9633,30,1,22654
9633,103,2,10233
9634,151,1,29899
9634,160,1,23954
9635,37,1,45407
9635,115,1,36220
9635,151,3,29899
9636,122,3,31671
9637,87,3,21455
9638,109,2,22816
9638,183,3,42621
9639,33,2,4436
9639,157,3,13416
9640,16,1,23458
9641,84,1,46587
9642,173,1,44014
9643,10,1,36300
9643,5,1,31251
9644,194,1,5942
9644,60,2,40975
9644,184,1,28032
9645,32,3,24519
9645,84,1,46587
9646,141,1,10278
9647,128,1,1561
9647,138,1,38414
9648,35,1,27628
9648,48,2,33786
9649,23,2,32445
9649,3,2,14520
9649,47,1,1571
9650,196,1,17999
9650,128,3,1561
9651,21,3,34297
9651,45,3,16624
9652,75,1,2188
9652,186,2,27660
9653,83,3,18384
9654,75,2,2188
9655,158,2,45503
9656,86,2,38735
9656,9,3,10675
9656,46,3,37216
9657,31,2,45422
9658,152,2,29499
9659,191,1,8185
9659,173,1,44014
9659,138,3,38414
9660,91,3,20961
9661,70,2,16567
9661,180,2,48059
9662,39,3,18684
9663,150,2,42928
9664,186,1,27660
9665,120,1,42554
9665,54,2,25831
9665,100,3,47667
9666,170,1,39740
9667,139,2,33667
9667,66,1,39463
9667,46,1,37216
9668,199,3,14421
9668,154,3,7685
9669,31,2,45422
9669,30,2,22654
9669,43,1,41763
9670,198,2,4447
9670,109,3,22816
9671,56,3,24140
9671,15,3,43933
9672,185,3,5287
9673,124,1,15547
9673,116,2,13882
9673,97,3,42480
9674,182,2,24420
9675,153,1,13708
9675,21,3,34297
9676,163,3,14508
9676,120,3,42554
9676,37,3,45407
9677,134,1,13986
9678,73,2,13685
9678,89,1,21699
9679,156,2,48981
9680,159,1,39179
9680,36,3,14026
9680,91,1,20961
9681,68,1,48501
9681,71,1,28021
9681,69,2,34608
9682,190,2,30245
9683,132,1,2929
9683,79,1,36689
9684,43,2,41763
9684,124,3,15547
9684,193,2,1240
9685,21,3,34297
9685,23,1,32445
9685,19,1,40133
9686,17,3,4684
9686,74,2,19705
9687,144,3,33781
9688,39,2,18684
9689,153,1,13708
9690,10,1,36300
9690,107,3,23701
9690,144,1,33781
9691,154,1,7685
9692,53,1,4686
9693,149,3,26031
9693,118,2,17388
9694,193,1,1240
9694,134,1,13986
9695,82,2,18227
9695,34,2,29599
9695,135,3,38490
9696,81,3,20884
9696,165,3,14483
9697,141,1,10278
9697,26,3,45130
9697,66,2,39463
9698,89,3,21699
9698,87,1,21455
9698,50,3,41168
9699,59,1,21744
9700,6,1,18053
9700,42,3,8631
9701,89,1,21699
9702,58,3,14936
9702,84,3,46587
9703,198,3,4447
9703,96,3,21704
9704,162,1,37448
9704,102,1,4749
9704,42,2,8631
9705,157,2,13416
9705,92,1,36353
9705,37,1,45407
9706,13,1,28667
9706,68,2,48501
9707,26,1,45130
9707,87,3,21455
9708,61,2,37123
9708,51,1,5628
9708,83,1,18384
9709,184,2,28032
9710,160,1,23954
9710,32,2,24519
9711,49,3,25475
9711,51,3,5628
9711,57,3,31347
9712,67,2,19673
9713,125,1,9322
9714,181,3,6672
9715,36,2,14026
9715,195,3,30134
9716,155,3,25692
9716,12,3,32185
9717,95,3,26221
9717,13,3,28667
9718,113,3,42362
9719,21,3,34297
9719,114,2,45820
9720,155,2,25692
9721,39,2,18684
9722,13,1,28667
9723,3,2,14520
9724,114,1,45820
9724,114,3,45820
9724,10,2,36300
9725,74,3,19705
9725,108,2,5618
9725,119,2,15980
9726,79,2,36689
9726,27,3,40383
9727,77,2,30770
9727,79,1,36689
9727,94,1,42657
9728,51,2,5628
9728,196,3,17999
9729,99,2,33835
9729,33,1,4436
9729,54,3,25831
9730,82,2,18227
9730,34,1,29599
9731,102,2,4749
9731,135,1,38490
9732,128,1,1561
9732,124,1,15547
9733,199,3,14421
9734,160,3,23954
9734,161,1,3863
9735,153,2,13708
9735,83,1,18384
9736,144,3,33781
9736,29,1,35010
9736,5,1,31251
9737,124,3,15547
9737,62,3,18175
9737,34,1,29599
9738,64,2,39934
9738,84,2,46587
9739,127,3,49842
9740,1,1,28767
9740,70,2,16567
9741,1,2,28767
9741,29,3,35010
9741,180,1,48059
9742,154,2,7685
9742,37,2,45407
9743,19,3,40133
9743,88,3,8420
9743,145,2,10776
9744,195,1,30134
9744,166,2,22184
9745,104,2,34560
9746,162,3,37448
9746,120,2,42554
9746,141,2,10278
9747,173,1,44014
9747,82,1,18227
9747,179,1,29467
9748,2,3,10198
9749,106,3,6320
9750,45,3,16624
9750,18,2,46569
9750,134,1,13986
9751,196,2,17999
9751,1,3,28767
9751,107,2,23701
9752,169,1,30307
9752,112,3,34685
9752,179,2,29467
9753,65,1,42625
9753,159,3,39179
9754,127,1,49842
9754,88,3,8420
9754,12,2,32185
9755,102,1,4749
9755,175,2,317
9755,46,1,37216
9756,77,1,30770
9756,107,1,23701
9757,25,3,22489
9757,104,2,34560
9757,180,1,48059
9758,144,1,33781
9758,176,1,40884
9759,138,1,38414
9760,82,1,18227
9760,146,1,49725
9760,195,3,30134
9761,21,1,34297
9762,68,1,48501
9762,26,1,45130
9762,33,1,4436
9763,109,2,22816
9764,194,1,5942
9765,46,3,37216
9765,93,3,41514
9765,54,2,25831
9766,122,2,31671
9766,100,3,47667
9766,48,2,33786
9767,168,2,47483
9767,186,3,27660
9768,54,2,25831
9768,78,1,29573
9769,170,3,39740
9769,128,3,1561
9770,54,2,25831
9771,82,1,18227
9771,70,3,16567
9771,119,1,15980
9772,58,1,14936
9773,190,3,30245
9774,51,2,5628
9775,120,3,42554
9776,79,2,36689
9776,21,1,34297
9776,103,2,10233
9777,79,3,36689
9777,176,1,40884
9778,32,1,24519
9778,73,2,13685
9779,71,2,28021
9779,167,3,33041
9779,184,3,28032
9780,161,2,3863
9780,38,3,20782
9781,53,2,4686
9781,25,3,22489
9781,120,2,42554
9782,32,1,24519
9782,186,3,27660
9783,18,3,46569
9784,129,1,32558
9785,1,2,28767
9785,33,1,4436
9786,79,3,36689
9786,121,3,3739
9786,78,1,29573
9787,106,1,6320
9787,180,3,48059
9788,193,1,1240
9789,133,2,38944
9790,123,1,3064
9790,79,2,36689
9790,176,1,40884
9791,44,3,46706
9791,44,2,46706
9791,119,1,15980
9792,161,2,3863
9793,61,3,37123
9794,23,2,32445
9794,160,2,23954
9795,75,2,2188
9795,68,1,48501
9796,157,3,13416
9796,10,3,36300
9796,183,3,42621
9797,125,1,9322
9798,47,2,1571
9798,20,1,9571
9798,65,1,42625
9799,162,3,37448
9799,68,2,48501
9800,133,3,38944
9800,80,3,39218
9800,131,2,36346
9801,197,1,46363
9801,98,3,21534
9801,176,3,40884
9802,130,2,44185
9802,168,3,47483
9802,96,2,21704
9803,97,1,42480
9803,7,2,13260
9803,34,3,29599
9804,132,2,2929
9805,1,1,28767
9805,56,2,24140
9806,172,1,37054
9807,119,3,15980
9807,163,3,14508
9807,150,1,42928
9808,3,2,14520
9808,145,1,10776
9809,18,2,46569
9810,136,3,768
9810,194,3,5942
9810,89,1,21699
9811,124,2,15547
9812,70,3,16567
9813,38,1,20782
9813,9,3,10675
9813,90,1,24471
9814,88,1,8420
9814,2,3,10198
9815,108,3,5618
9815,114,2,45820
9816,181,3,6672
9816,101,2,32850
9816,1,3,28767
9817,153,1,13708
9817,26,2,45130
9817,83,3,18384
9818,147,3,22220
9818,198,3,4447
9818,191,1,8185
9819,19,3,40133
9820,191,1,8185
9820,81,1,20884
9820,103,1,10233
9821,196,1,17999
9821,162,2,37448
9821,143,2,17709
9822,24,3,20485
9822,151,3,29899
9822,2,3,10198
9823,150,1,42928
9824,50,1,41168
9824,59,3,21744
9824,68,1,48501
9825,165,1,14483
9826,199,1,14421
9826,164,3,20609
9827,117,3,10724
9827,142,2,41435
9827,109,2,22816
9828,57,2,31347
9828,59,2,21744
9828,69,1,34608
9829,8,1,32892
9829,182,1,24420
9829,111,2,36024
9830,42,1,8631
9831,74,3,19705
9832,168,2,47483
9833,22,2,14482
9834,182,1,24420
9834,161,3,3863
9834,131,3,36346
9835,170,1,39740
9835,73,2,13685
9836,159,1,39179
9837,179,2,29467
9837,7,1,13260
9838,80,2,39218
9838,99,3,33835
9839,166,2,22184
9839,150,1,42928
9840,21,2,34297
9841,183,3,42621
9841,112,3,34685
9841,97,1,42480
9842,169,2,30307
9843,176,2,40884
9844,195,1,30134
9844,93,1,41514
9845,7,3,13260
9845,191,3,8185
9846,34,3,29599
9846,89,3,21699
9847,193,3,1240
9847,63,1,32065
9848,86,2,38735
9849,150,1,42928
9849,66,3,39463
9849,105,3,47083
9850,74,1,19705
9850,49,2,25475
9851,101,3,32850
9851,59,3,21744
9851,64,2,39934
9852,131,1,36346
9853,103,2,10233
9853,165,2,14483
9853,162,1,37448
9854,114,2,45820
9854,88,2,8420
9854,46,2,37216
9855,161,3,3863
9855,19,2,40133
9856,67,2,19673
9856,16,3,23458
9856,80,3,39218
9857,108,2,5618
9858,175,2,317
9858,176,1,40884
9858,25,1,22489
9859,34,3,29599
9859,105,3,47083
9860,21,3,34297
9860,117,1,10724
9861,56,2,24140
9862,46,2,37216
9863,93,3,41514
9864,192,1,31528
9864,81,2,20884
9865,155,2,25692
9866,109,3,22816
9866,95,2,26221
9866,23,3,32445
9867,97,2,42480
9867,41,3,46065
9867,141,2,10278
9868,52,3,30622
9868,4,2,1374
9869,46,3,37216
9869,59,1,21744
9869,120,1,42554
9870,136,3,768
9870,195,1,30134
9871,110,1,32573
9871,150,2,42928
9871,115,1,36220
9872,80,1,39218
9872,54,1,25831
9873,116,3,13882
9873,49,3,25475
9874,87,2,21455
9874,86,2,38735
9874,96,3,21704
9875,167,2,33041
9876,73,2,13685
9876,155,1,25692
9876,196,1,17999
9877,22,1,14482
9877,115,2,36220
9877,29,1,35010
9878,9,1,10675
9879,34,1,29599
9880,31,2,45422
9881,33,2,4436
9881,149,3,26031
9882,129,1,32558
9882,13,1,28667
9883,198,1,4447
9883,119,1,15980
9883,172,3,37054
9884,19,2,40133
9884,4,3,1374
9884,25,2,22489
9885,191,1,8185
9885,81,3,20884
9885,49,1,25475
9886,147,2,22220
9886,118,2,17388
9887,196,3,17999
9888,154,3,7685
9888,86,2,38735
9888,188,1,8169
9889,92,1,36353
9890,97,1,42480
9891,21,1,34297
9892,21,1,34297
9893,49,3,25475
9893,86,1,38735
9893,138,3,38414
9894,104,2,34560
9894,186,1,27660
9895,153,2,13708
9896,69,1,34608
9896,91,1,20961
9897,66,3,39463
9898,153,2,13708
9898,105,2,47083
9899,170,3,39740
9900,33,3,4436
9900,17,1,4684
9901,39,1,18684
9902,90,2,24471
9902,21,3,34297
9902,8,3,32892
9903,114,3,45820
9903,12,3,32185
9904,151,1,29899
9904,197,2,46363
9905,193,2,1240
9906,71,2,28021
9906,146,3,49725
9906,189,2,9595
9907,96,3,21704
9908,170,2,39740
9908,113,1,42362
9909,46,3,37216
9909,13,2,28667
9910,174,2,5390
9910,12,2,32185
9911,2,1,10198
9912,194,1,5942
9912,173,2,44014
9913,16,3,23458
9913,197,2,46363
9913,192,3,31528
9914,114,1,45820
9914,69,2,34608
9914,185,3,5287
9915,183,2,42621
9915,39,3,18684
9916,76,2,5458
9916,87,1,21455
9917,17,2,4684
9917,144,2,33781
9917,27,3,40383
9918,29,1,35010
9918,131,1,36346
9918,197,2,46363
9919,168,1,47483
9919,83,1,18384
9919,193,2,1240
9920,167,3,33041
9920,21,2,34297
9920,138,3,38414
9921,191,2,8185
9922,9,2,10675
9923,27,3,40383
9924,55,1,18401
9925,20,3,9571
9925,192,3,31528
9926,78,1,29573
9926,4,3,1374
9926,75,1,2188
9927,164,1,20609
9927,109,3,22816
9927,172,2,37054
9928,88,1,8420
9928,88,2,8420
9928,143,3,17709
9929,83,3,18384
9930,190,1,30245
9930,195,1,30134
9930,82,3,18227
9931,103,3,10233
9931,72,3,19841
9932,40,2,38128
9932,195,3,30134
9932,133,1,38944
9933,83,2,18384
9933,162,1,37448
9934,65,2,42625
9935,136,1,768
9935,15,3,43933
9935,178,1,300
9936,82,2,18227
9936,66,1,39463
9937,46,3,37216
9937,25,1,22489
9938,127,3,49842
9939,85,1,18962
9940,34,2,29599
9941,139,3,33667
9942,190,2,30245
9943,146,3,49725
9943,64,3,39934
9944,51,2,5628
9945,137,3,46294
9945,122,3,31671
9945,183,2,42621
9946,58,2,14936
9947,64,1,39934
9948,161,2,3863
9948,156,3,48981
9948,199,3,14421
9949,28,2,39563
9950,88,2,8420
9951,29,2,35010
9951,59,3,21744
9951,49,3,25475
9952,12,3,32185
9953,102,3,4749
9954,98,2,21534
9954,10,1,36300
9954,75,2,2188
9955,29,2,35010
9955,136,3,768
9955,45,2,16624
9956,174,3,5390
9957,100,3,47667
9957,196,2,17999
9958,41,3,46065
9959,30,1,22654
9959,187,3,19794
9959,123,3,3064
9960,179,3,29467
9961,92,3,36353
9961,131,1,36346
9962,73,2,13685
9962,135,2,38490
9963,107,2,23701
9964,13,2,28667
9964,179,3,29467
9965,17,3,4684
9965,102,1,4749
9965,8,3,32892
9966,163,2,14508
9966,17,1,4684
9966,139,3,33667
9967,132,1,2929
9967,193,1,1240
9968,6,1,18053
9969,21,2,34297
9969,25,1,22489
9970,103,1,10233
9971,101,1,32850
9972,39,1,18684
9972,66,2,39463
9973,95,2,26221
9973,182,3,24420
9974,175,1,317
9975,191,2,8185
9975,102,3,4749
9976,51,1,5628
9976,112,3,34685
9977,18,3,46569
9977,129,3,32558
9978,197,2,46363
9978,108,3,5618
9979,182,1,24420
9979,37,1,45407
9980,102,1,4749
9980,195,1,30134
9980,122,3,31671
9981,146,3,49725
9981,66,2,39463
9981,182,1,24420
9982,23,2,32445
9982,126,1,21464
9983,125,1,9322
9983,78,1,29573
9984,148,3,21734
9985,147,2,22220
9985,109,1,22816
9985,167,2,33041
9986,36,1,14026
9986,154,2,7685
9987,152,1,29499
9988,42,1,8631
9988,61,2,37123
9989,38,1,20782
9990,177,3,1034
9991,173,3,44014
9991,24,1,20485
9992,106,3,6320
9993,66,2,39463
9994,113,1,42362
9994,140,1,26329
9995,117,1,10724
9996,194,2,5942
9997,147,1,22220
9997,74,2,19705
9997,175,2,317
9998,10,2,36300
9998,185,3,5287
9999,96,2,21704
9999,138,3,38414
10000,158,2,45503
10001,184,1,28032
10002,25,3,22489
10002,90,2,24471
10003,135,3,38490
10004,61,2,37123
10004,62,2,18175
10004,142,3,41435
10005,5,1,31251
10005,173,2,44014
10005,73,1,13685
10006,142,2,41435
10006,194,2,5942
10006,106,1,6320
10007,108,2,5618
10008,50,3,41168
10009,33,1,4436
10009,186,2,27660
10009,122,1,31671
10010,177,1,1034
10010,58,3,14936
10011,94,3,42657
10011,39,2,18684
10011,148,3,21734
10012,55,1,18401
10013,185,1,5287
10014,136,2,768
10015,4,2,1374
10015,164,3,20609
10016,179,2,29467
10016,48,2,33786
10016,132,1,2929
10017,164,2,20609
10018,114,1,45820
10018,73,3,13685
10019,163,1,14508
10020,21,1,34297
10020,84,1,46587
10020,144,2,33781
10021,72,2,19841
10021,22,1,14482
10021,7,3,13260
10022,46,2,37216
10022,131,3,36346
10023,199,1,14421
10024,176,1,40884
10025,117,1,10724
10025,128,3,1561
10025,1,2,28767
10026,81,2,20884
10026,145,3,10776
10026,186,1,27660
10027,23,1,32445
10027,143,3,17709
10028,1,2,28767
10028,92,3,36353
10028,156,3,48981
10029,161,3,3863
10029,128,3,1561
10029,79,1,36689
10030,7,3,13260
10031,168,1,47483
10031,9,1,10675
10031,99,3,33835
10032,186,3,27660
10032,63,2,32065
10032,15,3,43933
10033,42,2,8631
10034,4,1,1374
10034,182,2,24420
10035,189,3,9595
10036,3,3,14520
10036,116,2,13882
10037,16,1,23458
10037,14,3,10774
10038,120,1,42554
10038,43,3,41763
10039,169,2,30307
10039,154,2,7685
10040,153,1,13708
10041,176,1,40884
10041,149,1,26031
10041,2,3,10198
10042,42,3,8631
10042,8,2,32892
10042,189,1,9595
10043,190,1,30245
10043,25,2,22489
10043,196,2,17999
10044,200,1,26353
10044,38,2,20782
10044,194,2,5942
10045,165,2,14483
10046,56,1,24140
10046,66,3,39463
10046,123,2,3064
10047,104,1,34560
10048,191,3,8185
10048,18,1,46569
10048,97,1,42480
