order_id,customer_id,order_date,order_status
12464,3891,2023-03-21,Completed
12465,650,2022-04-10,Returned
12466,1675,2023-04-14,Completed
12467,3286,2021-06-12,Cancelled
12468,382,2023-05-12,Cancelled
12469,2888,2021-07-22,Completed
12470,3478,2022-03-31,Returned
12471,4968,2021-05-30,Cancelled
12472,2501,2022-11-23,Returned
12473,4187,2021-09-09,Returned
12474,3817,2021-05-28,Cancelled
12475,4575,2023-01-06,Cancelled
12476,3993,2022-08-27,Completed
12477,4180,2023-06-20,Returned
12478,4314,2022-08-07,Cancelled
12479,4871,2021-03-23,Completed
12480,4314,2022-03-23,Cancelled
12481,1358,2022-06-03,Cancelled
12482,3934,2021-09-21,Cancelled
12483,4411,2022-01-28,Returned
12484,684,2021-02-23,Cancelled
12485,148,2022-03-30,Cancelled
12486,1355,2022-09-04,Cancelled
12487,3121,2021-11-18,Completed
12488,2308,2021-04-13,Returned
12489,2595,2022-05-13,Completed
12490,609,2022-11-13,Returned
12491,412,2021-05-25,Completed
12492,2341,2021-01-21,Cancelled
12493,635,2022-12-23,Completed
12494,3770,2023-04-06,Completed
12495,4644,2021-03-12,Completed
12496,4876,2023-03-06,Cancelled
12497,2043,2023-03-17,Returned
12498,2036,2022-04-13,Completed
12499,1475,2022-03-09,Cancelled
12500,3587,2022-06-26,Completed
12501,2385,2022-09-28,Cancelled
12502,1819,2023-03-31,Cancelled
12503,2604,2021-01-31,Completed
12504,4772,2021-08-03,Cancelled
12505,1713,2021-03-06,Returned
12506,651,2021-02-01,Completed
12507,2649,2022-06-08,Cancelled
12508,3026,2022-02-10,Cancelled
12509,1846,2023-06-16,Completed
12510,1794,2022-05-04,Completed
12511,380,2023-01-12,Returned
12512,538,2022-11-12,Returned
12513,3778,2021-10-09,Returned
12514,1562,2021-04-05,Cancelled
12515,2945,2022-03-01,Completed
12516,4094,2021-08-27,Completed
12517,1515,2021-04-17,Returned
12518,3648,2021-08-07,Cancelled
12519,1746,2021-08-30,Returned
12520,3941,2023-04-11,Returned
12521,363,2021-03-27,Completed
12522,801,2022-11-08,Cancelled
12523,4635,2021-06-25,Cancelled
12524,1282,2021-03-20,Returned
12525,1295,2023-06-05,Completed
12526,2139,2021-01-16,Completed
12527,3408,2021-03-21,Completed
12528,4295,2022-01-26,Cancelled
12529,2212,2023-05-17,Returned
12530,4863,2022-03-13,Cancelled
12531,435,2021-06-25,Returned
12532,2565,2023-05-26,Completed
12533,2219,2021-09-13,Cancelled
12534,4445,2023-01-10,Completed
12535,2268,2023-04-29,Cancelled
12536,684,2021-03-07,Returned
12537,254,2023-03-17,Completed
12538,2481,2021-12-14,Completed
12539,680,2021-11-20,Returned
12540,1986,2021-03-13,Returned
12541,922,2022-08-09,Cancelled
12542,3330,2021-03-01,Completed
12543,3948,2022-02-20,Returned
12544,1561,2023-03-30,Returned
12545,2245,2023-03-27,Cancelled
12546,3971,2022-09-14,Cancelled
12547,3418,2021-02-20,Cancelled
12548,2103,2022-05-30,Cancelled
12549,3081,2021-06-03,Cancelled
12550,3869,2021-12-25,Completed
12551,2240,2021-06-23,Completed
12552,2537,2022-02-15,Cancelled
12553,467,2022-02-01,Returned
12554,2159,2022-11-10,Returned
12555,4098,2022-03-01,Completed
12556,4031,2021-12-12,Cancelled
12557,868,2023-01-27,Returned
12558,1306,2022-05-26,Cancelled
12559,896,2023-03-24,Completed
12560,2459,2022-07-30,Returned
12561,796,2022-01-27,Completed
12562,3024,2022-07-24,Completed
12563,620,2022-08-05,Cancelled
12564,2706,2021-12-29,Cancelled
12565,345,2022-07-25,Completed
12566,3290,2022-05-19,Returned
12567,4493,2022-01-26,Cancelled
12568,383,2021-09-26,Cancelled
12569,2374,2021-04-04,Cancelled
12570,2286,2023-02-04,Completed
12571,2135,2023-02-24,Completed
12572,3313,2022-05-21,Returned
12573,154,2022-06-27,Returned
12574,497,2022-12-18,Cancelled
12575,358,2021-03-08,Cancelled
12576,1015,2021-08-21,Cancelled
12577,4193,2022-11-05,Cancelled
12578,1449,2022-02-25,Returned
12579,2065,2023-06-18,Returned
12580,3640,2021-02-14,Cancelled
12581,1172,2021-09-18,Completed
12582,3367,2023-01-14,Returned
12583,4137,2021-04-30,Cancelled
12584,1228,2023-06-15,Completed
12585,3648,2022-01-27,Returned
12586,4416,2021-03-22,Cancelled
12587,87,2021-02-15,Cancelled
12588,4382,2021-03-21,Cancelled
12589,1802,2022-03-13,Cancelled
12590,4725,2022-04-29,Completed
12591,1849,2022-09-03,Returned
12592,3830,2022-02-05,Cancelled
12593,859,2022-12-01,Completed
12594,2564,2021-09-15,Completed
12595,3761,2023-03-14,Completed
12596,2642,2021-02-08,Completed
12597,4050,2022-03-19,Completed
12598,659,2022-12-06,Cancelled
12599,2850,2023-02-15,Completed
12600,4399,2021-01-07,Completed
12601,3677,2022-04-30,Returned
12602,2052,2021-07-03,Returned
12603,2327,2022-01-12,Cancelled
12604,3741,2022-03-24,Completed
12605,4338,2022-10-03,Cancelled
12606,3959,2022-05-09,Completed
12607,3551,2022-03-15,Cancelled
12608,1076,2022-12-06,Completed
12609,4949,2023-01-14,Completed
12610,1449,2022-07-21,Completed
12611,2453,2022-08-24,Completed
12612,2122,2021-07-30,Completed
12613,4849,2023-03-26,Completed
12614,908,2022-01-07,Completed
12615,3707,2021-06-30,Returned
12616,2979,2022-09-30,Cancelled
12617,4381,2021-08-16,Completed
12618,3464,2023-04-29,Cancelled
12619,2297,2023-03-15,Returned
12620,446,2022-06-21,Returned
12621,4721,2021-04-15,Completed
12622,369,2021-12-20,Returned
12623,4785,2023-04-08,Cancelled
12624,2348,2022-12-06,Cancelled
12625,3204,2022-08-29,Returned
12626,4370,2023-06-01,Returned
12627,240,2021-04-03,Completed
12628,1354,2021-12-17,Cancelled
12629,1058,2021-03-04,Returned
12630,1771,2022-03-01,Completed
12631,120,2023-05-31,Returned
12632,4422,2021-02-09,Completed
12633,2931,2022-05-18,Returned
12634,316,2023-03-23,Completed
12635,3305,2023-06-15,Returned
12636,1380,2023-01-05,Completed
12637,3263,2023-01-06,Completed
12638,3750,2021-03-05,Completed
12639,3045,2021-12-12,Returned
12640,2882,2022-09-30,Completed
12641,2606,2021-05-07,Cancelled
12642,3590,2022-01-23,Completed
12643,3569,2022-12-24,Cancelled
12644,1243,2022-08-10,Cancelled
12645,2845,2022-07-09,Cancelled
12646,1580,2022-01-31,Completed
12647,1088,2023-03-11,Cancelled
12648,1995,2023-06-02,Cancelled
12649,4207,2022-05-15,Completed
12650,1183,2023-04-09,Completed
12651,1214,2021-07-02,Cancelled
12652,2261,2022-01-04,Completed
12653,4503,2021-01-21,Cancelled
12654,2198,2021-01-19,Returned
12655,3598,2022-07-27,Cancelled
12656,1674,2023-04-23,Returned
12657,4579,2022-05-25,Completed
12658,4390,2021-07-24,Returned
12659,2356,2021-05-01,Completed
12660,417,2022-10-18,Completed
12661,3581,2022-02-03,Cancelled
12662,4423,2021-10-27,Returned
12663,2353,2021-09-04,Returned
12664,4617,2021-08-25,Completed
12665,48,2021-10-11,Cancelled
12666,508,2021-08-19,Returned
12667,2566,2023-05-07,Returned
12668,3393,2021-01-02,Returned
12669,4372,2022-09-16,Returned
12670,4068,2021-02-09,Cancelled
12671,2261,2022-08-02,Returned
12672,2007,2022-04-27,Cancelled
12673,44,2021-10-19,Cancelled
12674,3830,2022-09-18,Completed
12675,2580,2023-02-05,Returned
12676,1988,2021-03-01,Cancelled
12677,3850,2021-01-16,Completed
12678,4003,2022-11-02,Returned
12679,4727,2021-01-25,Completed
12680,3732,2022-03-12,Cancelled
12681,3018,2021-04-27,Completed
12682,36,2022-12-04,Completed
12683,2627,2022-10-08,Completed
12684,969,2022-10-01,Returned
12685,2686,2022-05-18,Cancelled
12686,2448,2022-05-09,Completed
12687,4442,2022-06-05,Completed
12688,4440,2021-10-17,Completed
12689,3971,2021-11-11,Completed
12690,3136,2021-06-13,Returned
12691,1349,2022-05-29,Cancelled
12692,22,2022-04-01,Completed
12693,2822,2021-11-19,Completed
12694,1506,2021-01-14,Cancelled
12695,1148,2022-07-04,Cancelled
12696,598,2021-11-24,Cancelled
12697,460,2021-04-30,Completed
12698,2700,2021-06-10,Cancelled
12699,3835,2021-03-24,Completed
12700,3586,2022-07-21,Returned
12701,3883,2022-11-20,Cancelled
12702,111,2023-01-07,Cancelled
12703,1001,2021-08-02,Returned
12704,987,2023-06-18,Returned
12705,2190,2021-03-31,Returned
12706,201,2022-01-03,Returned
12707,759,2023-04-22,Cancelled
12708,835,2021-05-11,Completed
12709,27,2022-05-20,Cancelled
12710,342,2021-10-09,Returned
12711,3062,2021-03-11,Cancelled
12712,3505,2022-08-18,Returned
12713,1744,2021-08-10,Completed
12714,3874,2022-02-21,Returned
12715,1192,2023-03-15,Cancelled
12716,4602,2022-08-09,Returned
12717,2173,2022-04-04,Completed
12718,4186,2022-04-22,Returned
12719,1664,2021-02-13,Returned
12720,1236,2022-11-22,Cancelled
12721,1460,2023-05-22,Completed
12722,4938,2021-02-19,Cancelled
12723,420,2022-01-11,Cancelled
12724,1628,2022-02-26,Completed
12725,3596,2021-03-24,Completed
12726,2472,2023-04-30,Completed
12727,1668,2022-05-04,Completed
12728,4996,2023-05-16,Cancelled
12729,710,2021-05-21,Returned
12730,2564,2022-07-03,Completed
12731,4649,2021-08-16,Cancelled
12732,3190,2022-08-16,Cancelled
12733,1554,2022-03-18,Cancelled
12734,1701,2022-03-14,Cancelled
12735,1598,2021-03-28,Returned
12736,2509,2023-01-27,Cancelled
12737,4884,2023-03-23,Cancelled
12738,3055,2022-03-07,Returned
12739,962,2022-01-12,Completed
12740,4449,2022-08-21,Cancelled
12741,892,2021-10-28,Cancelled
12742,1907,2023-03-20,Returned
12743,884,2022-07-01,Cancelled
12744,4511,2022-08-16,Cancelled
12745,3366,2023-03-11,Completed
12746,1965,2022-11-21,Completed
12747,1055,2021-07-23,Completed
12748,2304,2021-06-09,Completed
12749,1972,2023-04-13,Completed
12750,4245,2022-06-22,Returned
12751,1961,2021-04-17,Returned
12752,4670,2022-01-31,Completed
12753,1190,2021-11-29,Completed
12754,1258,2022-05-23,Completed
12755,2118,2021-01-06,Completed
12756,2543,2021-09-09,Returned
12757,3568,2022-01-24,Cancelled
12758,4220,2021-11-07,Cancelled
12759,329,2023-04-12,Cancelled
12760,1252,2022-02-03,Completed
12761,1313,2022-04-21,Cancelled
12762,3905,2023-01-22,Returned
12763,4965,2022-03-05,Cancelled
12764,1660,2022-02-28,Returned
12765,238,2022-01-01,Completed
12766,3978,2021-07-18,Returned
12767,475,2023-05-14,Returned
12768,4308,2021-05-31,Completed
12769,1556,2023-05-25,Completed
12770,4623,2022-04-17,Completed
12771,765,2022-09-16,Returned
12772,4441,2021-06-23,Cancelled
12773,3803,2022-05-27,Completed
12774,3824,2022-01-06,Completed
12775,4290,2022-12-11,Cancelled
12776,1136,2021-04-17,Completed
12777,4616,2022-06-04,Returned
12778,3392,2023-05-10,Completed
12779,3308,2022-04-17,Returned
12780,1425,2022-06-02,Returned
12781,558,2023-06-20,Cancelled
12782,4461,2022-08-11,Cancelled
12783,93,2021-01-15,Cancelled
12784,3269,2023-05-25,Returned
12785,4290,2021-03-06,Completed
12786,3985,2022-08-26,Completed
12787,2553,2023-01-15,Completed
12788,3027,2021-06-25,Returned
12789,2182,2022-01-22,Cancelled
12790,4126,2021-01-24,Cancelled
12791,4473,2023-03-06,Completed
12792,3684,2022-09-04,Completed
12793,1285,2022-10-09,Cancelled
12794,827,2022-11-13,Returned
12795,4995,2023-03-17,Cancelled
12796,4953,2022-03-30,Completed
12797,1778,2021-05-07,Completed
12798,4568,2021-03-05,Returned
12799,1738,2021-09-28,Returned
12800,36,2022-09-25,Returned
12801,2833,2023-01-13,Cancelled
12802,2109,2022-06-28,Cancelled
12803,4514,2022-08-11,Completed
12804,2226,2022-07-01,Completed
12805,1577,2021-09-19,Cancelled
12806,2608,2022-07-07,Cancelled
12807,3751,2023-01-24,Returned
12808,1110,2022-02-01,Completed
12809,1498,2021-04-13,Completed
12810,576,2022-11-18,Returned
12811,243,2022-03-09,Returned
12812,3462,2023-02-05,Returned
12813,3400,2021-11-01,Completed
12814,2623,2022-10-18,Returned
12815,4735,2022-05-03,Returned
12816,2488,2021-08-16,Returned
12817,200,2022-06-28,Cancelled
12818,4553,2021-01-09,Returned
12819,1734,2022-04-01,Returned
12820,1418,2022-10-20,Cancelled
12821,1976,2022-03-26,Completed
12822,1039,2022-03-05,Returned
12823,4309,2022-06-25,Cancelled
12824,190,2021-10-22,Completed
12825,2734,2023-03-17,Cancelled
12826,3987,2022-07-08,Returned
12827,807,2021-08-29,Returned
12828,3602,2021-07-25,Returned
12829,638,2021-10-18,Completed
12830,979,2023-05-11,Cancelled
12831,2771,2022-02-02,Completed
12832,2213,2022-05-08,Returned
12833,4934,2021-10-10,Returned
12834,2065,2021-09-10,Completed
12835,912,2022-05-24,Returned
12836,1303,2022-04-06,Completed
12837,320,2021-12-27,Returned
12838,3913,2022-02-23,Cancelled
12839,1105,2021-02-02,Returned
12840,2531,2023-04-25,Completed
12841,3609,2022-06-18,Cancelled
12842,3285,2021-09-17,Completed
12843,942,2021-12-07,Cancelled
12844,3679,2021-10-29,Cancelled
12845,3164,2021-05-23,Completed
12846,4915,2022-09-22,Returned
12847,3980,2022-06-08,Returned
12848,2594,2023-05-13,Cancelled
12849,2810,2022-10-09,Completed
12850,2590,2021-12-18,Returned
12851,2464,2021-06-03,Cancelled
12852,2737,2022-07-30,Cancelled
12853,3293,2022-04-11,Completed
12854,4999,2021-07-02,Returned
12855,4974,2021-02-26,Cancelled
12856,1328,2021-05-19,Returned
12857,3441,2022-04-29,Returned
12858,2223,2021-02-14,Cancelled
12859,193,2021-04-12,Cancelled
12860,2129,2021-04-17,Completed
12861,4234,2021-06-17,Cancelled
12862,1912,2022-07-25,Cancelled
12863,4404,2022-06-23,Completed
12864,1939,2022-09-23,Completed
12865,1663,2023-05-05,Returned
12866,4963,2022-06-22,Cancelled
12867,1130,2021-06-08,Cancelled
12868,2072,2022-03-10,Returned
12869,4105,2023-01-28,Cancelled
12870,1530,2022-07-31,Cancelled
12871,3529,2021-03-30,Completed
12872,1857,2022-01-05,Cancelled
12873,3056,2022-05-25,Cancelled
12874,4544,2021-02-23,Returned
12875,2558,2021-07-25,Cancelled
12876,649,2022-12-24,Cancelled
12877,4749,2021-06-14,Cancelled
12878,1194,2022-05-08,Completed
12879,2996,2021-01-05,Returned
12880,3267,2021-02-02,Completed
12881,633,2021-06-02,Cancelled
12882,3380,2023-06-02,Cancelled
12883,3198,2022-10-14,Completed
12884,4797,2023-03-30,Cancelled
12885,619,2021-10-19,Returned
12886,298,2022-08-04,Completed
12887,53,2021-02-18,Returned
12888,872,2022-03-17,Cancelled
12889,2914,2023-05-05,Returned
12890,4857,2023-06-13,Cancelled
12891,2531,2021-12-14,Cancelled
12892,2037,2021-02-09,Completed
12893,788,2022-05-01,Returned
12894,2202,2023-05-25,Cancelled
12895,1068,2022-11-02,Returned
12896,4022,2023-01-15,Cancelled
12897,1281,2023-04-04,Completed
12898,2579,2021-07-05,Returned
12899,1070,2021-12-15,Returned
12900,4505,2022-08-08,Returned
12901,3750,2022-12-04,Completed
12902,463,2022-05-27,Completed
12903,1294,2021-04-22,Cancelled
12904,3251,2022-01-18,Cancelled
12905,4666,2021-04-19,Completed
12906,3666,2021-03-02,Returned
12907,4360,2022-11-27,Returned
12908,3310,2023-02-09,Completed
12909,967,2023-04-14,Cancelled
12910,764,2021-08-07,Returned
12911,2072,2021-01-01,Returned
12912,1203,2022-01-02,Completed
12913,184,2022-02-21,Cancelled
12914,1443,2021-06-01,Cancelled
12915,3445,2023-03-19,Cancelled
12916,2009,2021-11-14,Returned
12917,2512,2023-02-21,Returned
12918,3391,2021-12-13,Completed
12919,3532,2022-11-21,Returned
12920,2918,2021-03-04,Cancelled
12921,1577,2021-10-19,Cancelled
12922,4017,2022-11-20,Cancelled
12923,652,2021-03-25,Cancelled
12924,122,2021-06-10,Returned
12925,3064,2022-12-19,Returned
12926,2887,2021-07-16,Returned
12927,4501,2022-07-05,Returned
12928,4084,2021-12-18,Cancelled
12929,4912,2022-10-17,Returned
12930,4044,2021-11-21,Returned
12931,1535,2021-03-02,Cancelled
12932,572,2022-11-21,Cancelled
12933,2648,2021-06-17,Returned
12934,1350,2023-02-21,Completed
12935,408,2023-04-06,Completed
12936,3272,2021-10-08,Returned
12937,1893,2021-01-21,Returned
12938,2017,2022-10-05,Completed
12939,4941,2022-05-22,Cancelled
12940,2288,2021-10-29,Returned
12941,2354,2021-08-21,Completed
12942,1192,2022-08-31,Returned
12943,2533,2021-12-20,Returned
12944,3741,2022-06-22,Cancelled
12945,4087,2022-12-11,Returned
12946,2314,2023-06-19,Returned
12947,441,2021-10-30,Cancelled
12948,3723,2021-05-13,Cancelled
12949,3223,2023-01-07,Cancelled
12950,3939,2021-06-03,Returned
12951,4178,2021-08-05,Returned
12952,2424,2021-04-16,Returned
12953,84,2022-02-24,Cancelled
12954,611,2021-01-23,Completed
12955,4887,2022-08-10,Cancelled
12956,4580,2021-10-26,Cancelled
12957,1424,2022-09-21,Returned
12958,1353,2022-08-16,Returned
12959,2029,2021-03-09,Cancelled
12960,2128,2021-05-15,Completed
12961,1055,2022-05-30,Completed
12962,3471,2021-12-31,Returned
12963,2857,2022-09-11,Cancelled
12964,413,2023-06-07,Completed
12965,2329,2022-06-13,Returned
12966,586,2021-01-02,Cancelled
12967,2980,2022-04-26,Returned
12968,4694,2022-08-05,Completed
12969,2963,2023-02-25,Returned
12970,2139,2021-08-23,Cancelled
12971,2874,2022-01-23,Cancelled
12972,959,2022-10-29,Completed
12973,1827,2021-10-21,Completed
12974,2173,2021-10-09,Completed
12975,3829,2022-12-10,Completed
12976,4212,2023-03-02,Completed
12977,3395,2023-05-24,Returned
12978,1774,2021-03-14,Returned
12979,1961,2022-08-29,Cancelled
12980,5000,2022-10-27,Cancelled
12981,1956,2021-11-27,Cancelled
12982,4423,2023-02-07,Returned
12983,2208,2023-05-28,Cancelled
12984,169,2023-01-31,Cancelled
12985,1715,2022-12-09,Returned
12986,1012,2021-06-09,Returned
12987,1340,2021-03-17,Returned
12988,826,2023-03-25,Completed
12989,1495,2022-02-07,Cancelled
12990,1247,2021-04-07,Returned
12991,4186,2021-03-22,Cancelled
12992,2098,2021-09-26,Cancelled
12993,4536,2022-06-02,Returned
12994,1782,2023-02-25,Cancelled
12995,3734,2021-02-23,Cancelled
12996,478,2022-01-14,Completed
12997,3637,2021-01-26,Returned
12998,3040,2022-10-23,Returned
12999,164,2022-10-16,Cancelled
13000,1067,2022-01-30,Returned
13001,1781,2021-07-09,Cancelled
13002,3316,2021-07-03,Cancelled
13003,1657,2021-05-14,Cancelled
13004,2742,2022-04-09,Completed
13005,28,2023-02-27,Cancelled
13006,4968,2022-06-22,Completed
13007,2092,2023-01-27,Cancelled
13008,329,2022-05-08,Returned
13009,1980,2022-03-28,Returned
13010,4237,2022-05-26,Cancelled
13011,2694,2021-06-16,Returned
13012,1564,2022-09-28,Returned
13013,3561,2023-05-06,Completed
13014,3186,2022-08-03,Completed
13015,4254,2021-11-04,Cancelled
13016,2271,2021-10-02,Completed
13017,4803,2022-07-13,Returned
13018,1840,2022-06-04,Cancelled
13019,3706,2023-01-06,Returned
13020,1259,2022-06-24,Completed
13021,3275,2023-04-08,Completed
13022,4954,2021-01-19,Completed
13023,3436,2023-04-03,Cancelled
13024,858,2021-11-20,Returned
13025,4730,2021-11-18,Completed
13026,3946,2021-10-18,Cancelled
13027,4452,2023-05-02,Returned
13028,4048,2021-04-12,Cancelled
13029,2716,2023-01-23,Completed
13030,1582,2021-07-29,Completed
13031,3654,2022-08-11,Completed
13032,584,2023-03-24,Returned
13033,1747,2022-10-19,Cancelled
13034,4056,2021-12-04,Cancelled
13035,521,2022-09-24,Cancelled
13036,777,2023-05-30,Cancelled
13037,3109,2022-01-05,Returned
13038,415,2021-05-26,Completed
13039,168,2023-04-02,Completed
13040,356,2021-06-25,Cancelled
13041,4329,2022-03-11,Cancelled
13042,4613,2022-01-01,Returned
13043,3802,2021-02-27,Completed
13044,2876,2021-05-04,Returned
13045,1026,2021-11-30,Completed
13046,4201,2022-10-30,Completed
13047,3456,2021-07-17,Completed
13048,23,2021-12-05,Completed
13049,4063,2023-05-05,Cancelled
13050,4900,2021-08-02,Completed
13051,4558,2022-04-24,Returned
13052,4715,2023-04-28,Returned
13053,1375,2022-12-27,Cancelled
13054,2351,2022-11-23,Cancelled
13055,1535,2021-07-03,Cancelled
13056,4224,2022-11-24,Returned
13057,3898,2021-11-21,Completed
13058,728,2021-03-20,Returned
13059,2851,2021-06-17,Returned
13060,2132,2023-02-17,Completed
13061,4416,2022-05-19,Completed
13062,216,2022-04-01,Cancelled
13063,3655,2022-09-10,Completed
13064,795,2021-11-14,Returned
13065,2456,2021-09-15,Returned
13066,4987,2021-10-02,Completed
13067,4864,2022-12-25,Returned
13068,3077,2022-11-07,Cancelled
13069,2586,2022-11-26,Returned
13070,3149,2021-06-30,Returned
13071,2153,2022-11-17,Completed
13072,4530,2021-10-12,Completed
13073,4708,2023-01-04,Completed
13074,4040,2022-04-03,Returned
13075,610,2023-05-15,Cancelled
13076,3691,2023-05-25,Completed
13077,3392,2022-06-25,Cancelled
13078,46,2022-10-25,Cancelled
13079,482,2021-11-25,Returned
13080,900,2022-07-09,Completed
13081,2864,2021-04-01,Returned
13082,972,2023-03-21,Completed
13083,1569,2021-04-02,Returned
13084,4353,2022-03-21,Cancelled
13085,1070,2021-01-20,Cancelled
13086,2910,2022-08-16,Completed
13087,2244,2021-10-12,Returned
13088,3058,2022-03-01,Cancelled
13089,633,2022-09-27,Cancelled
13090,3297,2023-01-16,Cancelled
13091,3084,2023-03-27,Completed
13092,756,2023-01-08,Cancelled
13093,448,2023-01-04,Cancelled
13094,1922,2021-10-06,Completed
13095,665,2021-01-02,Completed
13096,3213,2022-11-01,Cancelled
13097,2804,2022-04-10,Cancelled
13098,2492,2022-04-18,Cancelled
13099,3435,2023-05-15,Returned
13100,3235,2022-01-07,Returned
13101,3752,2021-07-17,Returned
13102,1141,2022-08-26,Returned
13103,3905,2022-05-07,Cancelled
13104,685,2023-02-22,Completed
13105,2766,2021-01-03,Cancelled
13106,4257,2021-11-29,Returned
13107,173,2023-03-23,Returned
13108,1245,2021-09-05,Completed
13109,447,2022-09-19,Cancelled
13110,3492,2023-02-19,Returned
13111,1523,2021-05-01,Cancelled
13112,3976,2022-10-14,Completed
13113,3426,2023-05-08,Completed
13114,3074,2023-05-04,Cancelled
13115,1805,2023-05-21,Cancelled
13116,1801,2023-05-07,Completed
13117,2638,2021-07-28,Cancelled
13118,1351,2022-07-11,Returned
13119,1,2022-05-18,Returned
13120,4327,2021-03-13,Returned
13121,3424,2021-06-02,Returned
13122,1659,2021-03-05,Returned
13123,3096,2021-04-25,Cancelled
13124,461,2022-05-06,Completed
13125,414,2022-03-19,Cancelled
13126,998,2022-02-11,Returned
13127,448,2021-08-14,Cancelled
13128,3766,2021-03-01,Cancelled
13129,4721,2021-03-02,Cancelled
13130,971,2021-05-03,Cancelled
13131,4704,2022-10-18,Returned
13132,3845,2022-03-30,Returned
13133,3529,2022-11-22,Completed
13134,852,2022-09-01,Returned
13135,2336,2022-02-27,Cancelled
13136,265,2022-08-05,Returned
13137,3173,2022-11-21,Completed
13138,4502,2022-04-18,Cancelled
13139,3443,2023-04-28,Completed
13140,1219,2021-06-03,Returned
13141,4189,2021-08-13,Completed
13142,4204,2022-11-17,Cancelled
13143,4433,2022-06-14,Cancelled
13144,3843,2022-04-09,Returned
13145,4417,2022-06-05,Returned
13146,1255,2021-09-20,Completed
13147,3730,2021-12-23,Returned
13148,3304,2022-06-28,Returned
13149,3209,2022-07-05,Returned
13150,3530,2021-07-01,Cancelled
13151,2078,2022-05-30,Completed
13152,1920,2021-01-13,Completed
13153,4669,2023-01-01,Cancelled
13154,531,2021-11-29,Cancelled
13155,3999,2023-04-14,Cancelled
13156,4837,2021-12-30,Completed
13157,948,2023-04-12,Completed
13158,1771,2022-01-29,Cancelled
13159,1241,2023-01-15,Returned
13160,720,2021-03-09,Cancelled
13161,3129,2022-04-02,Returned
13162,4276,2021-03-09,Cancelled
13163,146,2022-07-03,Completed
13164,4381,2021-07-06,Cancelled
13165,3324,2021-11-12,Returned
13166,976,2022-10-19,Completed
13167,3682,2021-03-23,Cancelled
13168,2672,2021-02-27,Returned
13169,2282,2022-11-18,Returned
13170,1374,2022-11-11,Completed
13171,867,2022-01-18,Returned
13172,3345,2022-10-17,Completed
13173,3844,2022-07-06,Completed
13174,1825,2021-05-01,Returned
13175,514,2022-01-09,Completed
13176,4200,2023-01-15,Completed
13177,1977,2022-01-26,Returned
13178,192,2021-01-27,Cancelled
13179,3606,2022-09-01,Completed
13180,2490,2022-03-19,Returned
13181,2501,2021-10-16,Returned
13182,2145,2021-03-03,Cancelled
13183,4476,2021-03-08,Cancelled
13184,805,2022-09-12,Completed
13185,2089,2021-06-09,Cancelled
13186,4586,2022-08-02,Completed
13187,596,2022-09-30,Returned
13188,1316,2022-03-21,Returned
13189,4887,2021-02-25,Completed
13190,4101,2023-05-15,Cancelled
13191,410,2022-10-18,Cancelled
13192,4282,2021-03-16,Cancelled
13193,2526,2023-05-31,Completed
13194,3514,2022-10-17,Cancelled
13195,3185,2021-04-09,Completed
13196,3907,2023-02-17,Cancelled
13197,1247,2023-05-06,Returned
13198,2280,2021-06-17,Completed
13199,3353,2023-06-06,Cancelled
13200,411,2022-07-25,Completed
13201,2805,2023-01-29,Returned
13202,2824,2022-07-22,Completed
13203,2295,2022-11-26,Completed
13204,2089,2022-10-01,Returned
13205,3930,2022-05-12,Returned
13206,4829,2022-12-21,Cancelled
13207,3967,2021-06-30,Cancelled
13208,56,2021-02-04,Completed
13209,482,2021-07-22,Completed
13210,2995,2021-03-08,Returned
13211,4260,2023-06-05,Cancelled
13212,757,2022-04-04,Cancelled
13213,4830,2022-07-26,Returned
13214,3566,2021-07-02,Completed
13215,2541,2022-09-18,Cancelled
13216,3836,2022-03-06,Cancelled
13217,824,2022-09-17,Cancelled
13218,4832,2023-05-14,Cancelled
13219,4146,2021-08-05,Completed
13220,2973,2021-03-19,Returned
13221,4691,2021-02-08,Completed
13222,83,2021-05-20,Cancelled
13223,1904,2021-08-06,Cancelled
13224,1097,2021-05-29,Cancelled
13225,3984,2022-12-16,Cancelled
13226,450,2022-06-29,Cancelled
13227,4729,2021-11-10,Returned
13228,1356,2022-03-09,Returned
13229,1412,2021-08-29,Returned
13230,2953,2023-01-30,Cancelled
13231,2163,2021-07-23,Returned
13232,2280,2021-09-20,Returned
13233,1490,2021-04-04,Completed
13234,4282,2022-10-11,Completed
13235,961,2021-05-04,Cancelled
13236,2777,2022-05-04,Cancelled
13237,4932,2021-10-11,Completed
13238,3037,2023-06-10,Completed
13239,1727,2022-09-30,Returned
13240,2970,2022-01-13,Completed
13241,1287,2021-07-29,Cancelled
13242,2963,2021-01-15,Returned
13243,1768,2022-09-17,Cancelled
13244,1985,2021-05-01,Cancelled
13245,2619,2021-06-20,Cancelled
13246,1226,2022-11-29,Returned
13247,1806,2021-05-31,Cancelled
13248,1923,2021-09-15,Returned
13249,1186,2021-04-09,Returned
13250,1676,2022-08-06,Cancelled
13251,3954,2023-03-22,Returned
13252,3543,2021-11-30,Cancelled
13253,1359,2022-07-19,Completed
13254,4021,2021-07-22,Completed
13255,3063,2021-01-20,Completed
13256,3444,2022-12-28,Cancelled
13257,2669,2023-03-01,Cancelled
13258,4287,2021-02-15,Cancelled
13259,4248,2021-06-24,Returned
13260,2398,2021-02-12,Cancelled
